Plot Title: 2017EagleRiverWater									
#	Date	"Time, GMT-08:00"	"Abs Pres, kPa (LGR S/N: 9939973, SEN S/N: 9939973)"	"Temp, °C (LGR S/N: 9939973, SEN S/N: 9939973)"	Coupler Detached (LGR S/N: 9939973)	Coupler Attached (LGR S/N: 9939973)	Host Connected (LGR S/N: 9939973)	Stopped (LGR S/N: 9939973)	End Of File (LGR S/N: 9939973)
3697	11/6/2017	3:00:00 PM	101.275	20.996					
3698	11/6/2017	4:00:00 PM	101.309	20.805					
3699	11/6/2017	5:00:00 PM	101.326	20.71					
3700	11/6/2017	6:00:00 PM	101.326	20.71					
3701	11/6/2017	7:00:00 PM	101.326	20.71					
3702	11/6/2017	8:00:00 PM	101.239	20.996					
3703	11/6/2017	9:00:00 PM	101.204	21.187					
3704	11/6/2017	10:00:00 PM	101.206	21.378					
3705	11/6/2017	11:00:00 PM	101.207	21.473					
3706	11/7/2017	12:00:00 AM	101.19	21.569					
3707	11/7/2017	1:00:00 AM	101.209	21.664					
3708	11/7/2017	2:00:00 AM	101.191	21.664					
3709	11/7/2017	3:00:00 AM	101.174	21.76					
3710	11/7/2017	4:00:00 AM	101.21	21.855					
3711	11/7/2017	5:00:00 AM	101.175	21.855					
3712	11/7/2017	6:00:00 AM	101.103	21.855					
3713	11/7/2017	7:00:00 AM	101.102	21.76					
3714	11/7/2017	8:00:00 AM	101.129	20.805					
3715	11/7/2017	9:00:00 AM	101.217	20.519					
3716	11/7/2017	10:00:00 AM	101.181	20.615					
3717	11/7/2017	11:00:00 AM	101.199	20.615					
3718	11/7/2017	12:00:00 PM	101.217	20.615					
3719	11/7/2017	1:00:00 PM	101.253	20.615					
3720	11/7/2017	2:00:00 PM	101.217	20.615					
3721	11/7/2017	3:00:00 PM	101.253	20.615					
3722	11/7/2017	4:00:00 PM	101.235	20.615					
3723	11/7/2017	5:00:00 PM	101.251	20.329					
3724	11/7/2017	6:00:00 PM	101.161	20.329					
3725	11/7/2017	7:00:00 PM	101.162	20.424					
3726	11/7/2017	8:00:00 PM	101.145	20.519					
3727	11/7/2017	9:00:00 PM	101.164	20.71					
3728	11/7/2017	10:00:00 PM	101.147	20.805					
3729	11/7/2017	11:00:00 PM	101.148	20.901					
3730	11/8/2017	12:00:00 AM	101.131	20.996					
3731	11/8/2017	1:00:00 AM	101.15	21.091					
3732	11/8/2017	2:00:00 AM	101.132	21.091					
3733	11/8/2017	3:00:00 AM	101.115	21.187					
3734	11/8/2017	4:00:00 AM	101.097	21.187					
3735	11/8/2017	5:00:00 AM	101.097	21.282					
3736	11/8/2017	6:00:00 AM	101.061	21.282					
3737	11/8/2017	7:00:00 AM	101.097	21.282					
3738	11/8/2017	8:00:00 AM	101.131	20.996					
3739	11/8/2017	9:00:00 AM	101.147	20.805					
3740	11/8/2017	10:00:00 AM	101.182	20.71					
3741	11/8/2017	11:00:00 AM	101.235	20.615					
3742	11/8/2017	12:00:00 PM	101.27	20.519					
3743	11/8/2017	1:00:00 PM	101.324	20.519					
3744	11/8/2017	2:00:00 PM	101.288	20.424					
3745	11/8/2017	3:00:00 PM	101.27	20.424					
3746	11/8/2017	4:00:00 PM	101.288	20.424					
3747	11/8/2017	5:00:00 PM	101.288	20.424					
3748	11/8/2017	6:00:00 PM	101.253	20.519					
3749	11/8/2017	7:00:00 PM	101.252	20.424					
3750	11/8/2017	8:00:00 PM	101.199	20.519					
3751	11/8/2017	9:00:00 PM	101.146	20.71					
3752	11/8/2017	10:00:00 PM	101.093	20.805					
3753	11/8/2017	11:00:00 PM	101.076	20.901					
3754	11/9/2017	12:00:00 AM	101.023	20.996					
3755	11/9/2017	1:00:00 AM	100.952	21.091					
3756	11/9/2017	2:00:00 AM	100.935	21.187					
3757	11/9/2017	3:00:00 AM	100.809	21.187					
3758	11/9/2017	4:00:00 AM	100.774	21.282					
3759	11/9/2017	5:00:00 AM	100.666	21.282					
3760	11/9/2017	6:00:00 AM	100.577	21.378					
3761	11/9/2017	7:00:00 AM	100.541	21.378					
3762	11/9/2017	8:00:00 AM	100.447	20.901					
3763	11/9/2017	9:00:00 AM	100.392	20.805					
3764	11/9/2017	10:00:00 AM	100.319	20.71					
3765	11/9/2017	11:00:00 AM	100.301	20.71					
3766	11/9/2017	12:00:00 PM	100.266	20.805					
3767	11/9/2017	1:00:00 PM	100.176	20.805					
3768	11/9/2017	2:00:00 PM	100.158	20.805					
3769	11/9/2017	3:00:00 PM	100.176	20.805					
3770	11/9/2017	4:00:00 PM	100.14	20.71					
3771	11/9/2017	5:00:00 PM	99.991	22.238					
3772	11/9/2017	6:00:00 PM	100.061	21.951					
3773	11/9/2017	7:00:00 PM	100.148	21.664					
3774	11/9/2017	8:00:00 PM	100.166	21.664					
3775	11/9/2017	9:00:00 PM	100.202	21.664					
3776	11/9/2017	10:00:00 PM	100.221	21.76					
3777	11/9/2017	11:00:00 PM	100.329	21.76					
3778	11/10/2017	12:00:00 AM	100.329	21.76					
3779	11/10/2017	1:00:00 AM	100.329	21.76					
3780	11/10/2017	2:00:00 AM	100.329	21.76					
3781	11/10/2017	3:00:00 AM	100.312	21.855					
3782	11/10/2017	4:00:00 AM	100.347	21.855					
3783	11/10/2017	5:00:00 AM	100.329	21.855					
3784	11/10/2017	6:00:00 AM	100.383	21.855					
3785	11/10/2017	7:00:00 AM	100.419	21.855					
3786	11/10/2017	8:00:00 AM	100.505	21.378					
3787	11/10/2017	9:00:00 AM	100.485	21.187					
3788	11/10/2017	10:00:00 AM	100.52	20.996					
3789	11/10/2017	11:00:00 AM	100.592	21.091					
3790	11/10/2017	12:00:00 PM	100.593	21.187					
3791	11/10/2017	1:00:00 PM	100.594	21.282					
3792	11/10/2017	2:00:00 PM	100.63	21.282					
3793	11/10/2017	3:00:00 PM	100.612	21.282					
3794	11/10/2017	4:00:00 PM	100.562	21.76					
3795	11/10/2017	5:00:00 PM	100.687	21.664					
3796	11/10/2017	6:00:00 PM	100.775	21.378					
3797	11/10/2017	7:00:00 PM	100.774	21.282					
3798	11/10/2017	8:00:00 PM	100.792	21.282					
3799	11/10/2017	9:00:00 PM	100.865	21.378					
3800	11/10/2017	10:00:00 PM	100.901	21.473					
3801	11/10/2017	11:00:00 PM	100.991	21.473					
3802	11/11/2017	12:00:00 AM	101.01	21.569					
3803	11/11/2017	1:00:00 AM	101.082	21.569					
3804	11/11/2017	2:00:00 AM	101.137	21.664					
3805	11/11/2017	3:00:00 AM	101.155	21.664					
3806	11/11/2017	4:00:00 AM	101.228	21.76					
3807	11/11/2017	5:00:00 AM	101.282	21.76					
3808	11/11/2017	6:00:00 AM	101.371	21.76					
3809	11/11/2017	7:00:00 AM	101.372	21.855					
3810	11/11/2017	8:00:00 AM	101.457	21.282					
3811	11/11/2017	9:00:00 AM	101.491	21.091					
3812	11/11/2017	10:00:00 AM	101.598	20.996					
3813	11/11/2017	11:00:00 AM	101.651	20.901					
3814	11/11/2017	12:00:00 PM	101.722	20.805					
3815	11/11/2017	1:00:00 PM	101.758	20.805					
3816	11/11/2017	2:00:00 PM	101.758	20.805					
3817	11/11/2017	3:00:00 PM	101.776	20.805					
3818	11/11/2017	4:00:00 PM	101.74	20.71					
3819	11/11/2017	5:00:00 PM	101.793	20.71					
3820	11/11/2017	6:00:00 PM	101.829	20.71					
3821	11/11/2017	7:00:00 PM	101.847	20.71					
3822	11/11/2017	8:00:00 PM	101.794	20.805					
3823	11/11/2017	9:00:00 PM	101.706	20.996					
3824	11/11/2017	10:00:00 PM	101.743	21.091					
3825	11/11/2017	11:00:00 PM	101.726	21.187					
3826	11/12/2017	12:00:00 AM	101.727	21.282					
3827	11/12/2017	1:00:00 AM	101.691	21.282					
3828	11/12/2017	2:00:00 AM	101.638	21.378					
3829	11/12/2017	3:00:00 AM	101.477	21.473					
3830	11/12/2017	4:00:00 AM	101.405	21.473					
3831	11/12/2017	5:00:00 AM	101.334	21.569					
3832	11/12/2017	6:00:00 AM	101.262	21.569					
3833	11/12/2017	7:00:00 AM	101.191	21.664					
3834	11/12/2017	8:00:00 AM	101.097	21.187					
3835	11/12/2017	9:00:00 AM	101.077	20.996					
3836	11/12/2017	10:00:00 AM	100.986	20.901					
3837	11/12/2017	11:00:00 AM	100.95	20.901					
3838	11/12/2017	12:00:00 PM	100.932	20.901					
3839	11/12/2017	1:00:00 PM	100.896	20.901					
3840	11/12/2017	2:00:00 PM	100.86	20.805					
3841	11/12/2017	3:00:00 PM	100.842	20.805					
3842	11/12/2017	4:00:00 PM	100.824	20.805					
3843	11/12/2017	5:00:00 PM	100.859	20.71					
3844	11/12/2017	6:00:00 PM	100.895	20.71					
3845	11/12/2017	7:00:00 PM	100.895	20.71					
3846	11/12/2017	8:00:00 PM	100.913	20.805					
3847	11/12/2017	9:00:00 PM	100.896	20.901					
3848	11/12/2017	10:00:00 PM	100.879	20.996					
3849	11/12/2017	11:00:00 PM	100.898	21.091					
3850	11/13/2017	12:00:00 AM	100.898	21.091					
3851	11/13/2017	1:00:00 AM	100.917	21.187					
3852	11/13/2017	2:00:00 AM	100.917	21.187					
3853	11/13/2017	3:00:00 AM	100.9	21.282					
3854	11/13/2017	4:00:00 AM	100.846	21.282					
3855	11/13/2017	5:00:00 AM	100.882	21.282					
3856	11/13/2017	6:00:00 AM	100.901	21.378					
3857	11/13/2017	7:00:00 AM	100.883	21.378					
3858	11/13/2017	8:00:00 AM	100.88	21.091					
3859	11/13/2017	9:00:00 AM	100.844	21.091					
3860	11/13/2017	10:00:00 AM	100.826	21.091					
3861	11/13/2017	11:00:00 AM	100.826	21.091					
3862	11/13/2017	12:00:00 PM	100.776	21.473					
3863	11/13/2017	1:00:00 PM	100.778	21.76					
3864	11/13/2017	2:00:00 PM	100.725	21.855					
3865	11/13/2017	3:00:00 PM	100.727	22.046					
3866	11/13/2017	4:00:00 PM	100.743	21.855					
3867	11/13/2017	5:00:00 PM	100.76	21.76					
3868	11/13/2017	6:00:00 PM	100.779	21.855					
3869	11/13/2017	7:00:00 PM	100.797	21.855					
3870	11/13/2017	8:00:00 PM	100.745	22.046					
3871	11/13/2017	9:00:00 PM	100.782	22.142					
3872	11/13/2017	10:00:00 PM	100.871	22.142					
3873	11/13/2017	11:00:00 PM	100.889	22.142					
3874	11/14/2017	12:00:00 AM	100.907	22.142					
3875	11/14/2017	1:00:00 AM	100.907	22.046					
3876	11/14/2017	2:00:00 AM	100.925	22.046					
3877	11/14/2017	3:00:00 AM	100.96	22.046					
3878	11/14/2017	4:00:00 AM	100.979	22.142					
3879	11/14/2017	5:00:00 AM	100.961	22.142					
3880	11/14/2017	6:00:00 AM	101.015	22.142					
3881	11/14/2017	7:00:00 AM	101.015	22.142					
3882	11/14/2017	8:00:00 AM	101.048	21.76					
3883	11/14/2017	9:00:00 AM	101.084	21.76					
3884	11/14/2017	10:00:00 AM	101.137	21.664					
3885	11/14/2017	11:00:00 AM	101.121	21.951					
3886	11/14/2017	12:00:00 PM	101.157	21.951					
3887	11/14/2017	1:00:00 PM	101.085	21.951					
3888	11/14/2017	2:00:00 PM	101.122	22.046					
3889	11/14/2017	3:00:00 PM	101.157	21.951					
3890	11/14/2017	4:00:00 PM	101.174	21.76					
3891	11/14/2017	5:00:00 PM	101.244	21.569					
3892	11/14/2017	6:00:00 PM	101.207	21.473					
3893	11/14/2017	7:00:00 PM	101.207	21.473					
3894	11/14/2017	8:00:00 PM	101.171	21.473					
3895	11/14/2017	9:00:00 PM	101.171	21.473					
3896	11/14/2017	10:00:00 PM	101.171	21.473					
3897	11/14/2017	11:00:00 PM	101.117	21.473					
3898	11/15/2017	12:00:00 AM	101.171	21.473					
3899	11/15/2017	1:00:00 AM	101.171	21.473					
3900	11/15/2017	2:00:00 AM	101.153	21.473					
3901	11/15/2017	3:00:00 AM	101.099	21.473					
3902	11/15/2017	4:00:00 AM	101.045	21.473					
3903	11/15/2017	5:00:00 AM	101.046	21.569					
3904	11/15/2017	6:00:00 AM	101.01	21.569					
3905	11/15/2017	7:00:00 AM	100.955	21.473					
3906	11/15/2017	8:00:00 AM	100.901	21.473					
3907	11/15/2017	9:00:00 AM	100.829	21.378					
3908	11/15/2017	10:00:00 AM	100.793	21.378					
3909	11/15/2017	11:00:00 AM	100.793	21.378					
3910	11/15/2017	12:00:00 PM	100.704	21.473					
3911	11/15/2017	1:00:00 PM	100.632	21.473					
3912	11/15/2017	2:00:00 PM	100.542	21.473					
3913	11/15/2017	3:00:00 PM	100.489	21.569					
3914	11/15/2017	4:00:00 PM	100.381	21.569					
3915	11/15/2017	5:00:00 PM	100.345	21.569					
3916	11/15/2017	6:00:00 PM	100.255	21.569					
3917	11/15/2017	7:00:00 PM	100.237	21.569					
3918	11/15/2017	8:00:00 PM	100.183	21.569					
3919	11/15/2017	9:00:00 PM	100.111	21.569					
3920	11/15/2017	10:00:00 PM	100.129	21.569					
3921	11/15/2017	11:00:00 PM	100.075	21.569					
3922	11/16/2017	12:00:00 AM	100.021	21.569					
3923	11/16/2017	1:00:00 AM	100.003	21.569					
3924	11/16/2017	2:00:00 AM	99.967	21.569					
3925	11/16/2017	3:00:00 AM	99.931	21.569					
3926	11/16/2017	4:00:00 AM	99.913	21.569					
3927	11/16/2017	5:00:00 AM	99.895	21.569					
3928	11/16/2017	6:00:00 AM	99.895	21.569					
3929	11/16/2017	7:00:00 AM	99.86	21.569					
3930	11/16/2017	8:00:00 AM	99.824	21.569					
3931	11/16/2017	9:00:00 AM	99.806	21.569					
3932	11/16/2017	10:00:00 AM	99.787	21.473					
3933	11/16/2017	11:00:00 AM	99.733	21.473					
3934	11/16/2017	12:00:00 PM	99.751	21.473					
3935	11/16/2017	1:00:00 PM	99.715	21.473					
3936	11/16/2017	2:00:00 PM	99.625	21.473					
3937	11/16/2017	3:00:00 PM	99.625	21.473					
3938	11/16/2017	4:00:00 PM	99.571	21.473					
3939	11/16/2017	5:00:00 PM	99.499	21.473					
3940	11/16/2017	6:00:00 PM	99.481	21.473					
3941	11/16/2017	7:00:00 PM	99.427	21.473					
3942	11/16/2017	8:00:00 PM	99.392	21.569					
3943	11/16/2017	9:00:00 PM	99.356	21.569					
3944	11/16/2017	10:00:00 PM	99.392	21.569					
3945	11/16/2017	11:00:00 PM	99.41	21.569					
3946	11/17/2017	12:00:00 AM	99.393	21.664					
3947	11/17/2017	1:00:00 AM	99.375	21.664					
3948	11/17/2017	2:00:00 AM	99.411	21.664					
3949	11/17/2017	3:00:00 AM	99.411	21.664					
3950	11/17/2017	4:00:00 AM	99.483	21.664					
3951	11/17/2017	5:00:00 AM	99.466	21.76					
3952	11/17/2017	6:00:00 AM	99.502	21.76					
3953	11/17/2017	7:00:00 AM	99.538	21.76					
3954	11/17/2017	8:00:00 AM	99.555	21.664					
3955	11/17/2017	9:00:00 AM	99.555	21.664					
3956	11/17/2017	10:00:00 AM	99.59	21.569					
3957	11/17/2017	11:00:00 AM	99.626	21.569					
3958	11/17/2017	12:00:00 PM	99.661	21.473					
3959	11/17/2017	1:00:00 PM	99.751	21.473					
3960	11/17/2017	2:00:00 PM	99.787	21.473					
3961	11/17/2017	3:00:00 PM	99.806	21.569					
3962	11/17/2017	4:00:00 PM	99.824	21.569					
3963	11/17/2017	5:00:00 PM	99.914	21.664					
3964	11/17/2017	6:00:00 PM	100.004	21.664					
3965	11/17/2017	7:00:00 PM	100.022	21.664					
3966	11/17/2017	8:00:00 PM	100.076	21.664					
3967	11/17/2017	9:00:00 PM	100.112	21.664					
3968	11/17/2017	10:00:00 PM	100.13	21.664					
3969	11/17/2017	11:00:00 PM	100.184	21.664					
3970	11/18/2017	12:00:00 AM	100.238	21.664					
3971	11/18/2017	1:00:00 AM	100.292	21.664					
3972	11/18/2017	2:00:00 AM	100.346	21.664					
3973	11/18/2017	3:00:00 AM	100.4	21.664					
3974	11/18/2017	4:00:00 AM	100.418	21.664					
3975	11/18/2017	5:00:00 AM	100.4	21.664					
3976	11/18/2017	6:00:00 AM	100.436	21.664					
3977	11/18/2017	7:00:00 AM	100.436	21.664					
3978	11/18/2017	8:00:00 AM	100.417	21.569					
3979	11/18/2017	9:00:00 AM	100.434	21.473					
3980	11/18/2017	10:00:00 AM	100.524	21.473					
3981	11/18/2017	11:00:00 AM	100.524	21.473					
3982	11/18/2017	12:00:00 PM	100.541	21.378					
3983	11/18/2017	1:00:00 PM	100.541	21.378					
3984	11/18/2017	2:00:00 PM	100.505	21.378					
3985	11/18/2017	3:00:00 PM	100.487	21.378					
3986	11/18/2017	4:00:00 PM	100.433	21.378					
3987	11/18/2017	5:00:00 PM	100.379	21.378					
3988	11/18/2017	6:00:00 PM	100.289	21.378					
3989	11/18/2017	7:00:00 PM	100.289	21.378					
3990	11/18/2017	8:00:00 PM	100.199	21.378					
3991	11/18/2017	9:00:00 PM	100.092	21.378					
3992	11/18/2017	10:00:00 PM	99.912	21.378					
3993	11/18/2017	11:00:00 PM	99.858	21.378					
3994	11/19/2017	12:00:00 AM	99.732	21.378					
3995	11/19/2017	1:00:00 AM	99.552	21.378					
3996	11/19/2017	2:00:00 AM	99.444	21.378					
3997	11/19/2017	3:00:00 AM	99.355	21.378					
3998	11/19/2017	4:00:00 AM	99.229	21.378					
3999	11/19/2017	5:00:00 AM	99.121	21.378					
4000	11/19/2017	6:00:00 AM	98.923	21.378					
4001	11/19/2017	7:00:00 AM	98.689	21.378					
4002	11/19/2017	8:00:00 AM	98.618	21.378					
4003	11/19/2017	9:00:00 AM	98.564	21.378					
4004	11/19/2017	10:00:00 AM	98.636	21.378					
4005	11/19/2017	11:00:00 AM	98.618	21.378					
4006	11/19/2017	12:00:00 PM	98.582	21.378					
4007	11/19/2017	1:00:00 PM	98.6	21.378					
4008	11/19/2017	2:00:00 PM	98.618	21.378					
4009	11/19/2017	3:00:00 PM	98.636	21.378					
4010	11/19/2017	4:00:00 PM	98.654	21.378					
4011	11/19/2017	5:00:00 PM	98.672	21.378					
4012	11/19/2017	6:00:00 PM	98.725	21.378					
4013	11/19/2017	7:00:00 PM	98.797	21.378					
4014	11/19/2017	8:00:00 PM	98.797	21.378					
4015	11/19/2017	9:00:00 PM	98.887	21.378					
4016	11/19/2017	10:00:00 PM	98.887	21.378					
4017	11/19/2017	11:00:00 PM	98.977	21.378					
4018	11/20/2017	12:00:00 AM	99.031	21.378					
4019	11/20/2017	1:00:00 AM	99.103	21.378					
4020	11/20/2017	2:00:00 AM	99.175	21.378					
4021	11/20/2017	3:00:00 AM	99.247	21.378					
4022	11/20/2017	4:00:00 AM	99.301	21.378					
4023	11/20/2017	5:00:00 AM	99.355	21.473					
4024	11/20/2017	6:00:00 AM	99.427	21.473					
4025	11/20/2017	7:00:00 AM	99.517	21.473					
4026	11/20/2017	8:00:00 AM	99.553	21.473					
4027	11/20/2017	9:00:00 AM	99.624	21.378					
4028	11/20/2017	10:00:00 AM	99.696	21.378					
4029	11/20/2017	11:00:00 AM	99.75	21.378					
4030	11/20/2017	12:00:00 PM	99.821	21.282					
4031	11/20/2017	1:00:00 PM	99.804	21.378					
4032	11/20/2017	2:00:00 PM	99.84	21.378					
4033	11/20/2017	3:00:00 PM	99.912	21.378					
4034	11/20/2017	4:00:00 PM	99.931	21.473					
4035	11/20/2017	5:00:00 PM	99.949	21.473					
4036	11/20/2017	6:00:00 PM	100.003	21.473					
4037	11/20/2017	7:00:00 PM	100.057	21.569					
4038	11/20/2017	8:00:00 PM	100.147	21.569					
4039	11/20/2017	9:00:00 PM	100.147	21.569					
4040	11/20/2017	10:00:00 PM	100.183	21.569					
4041	11/20/2017	11:00:00 PM	100.183	21.569					
4042	11/21/2017	12:00:00 AM	100.202	21.664					
4043	11/21/2017	1:00:00 AM	100.274	21.664					
4044	11/21/2017	2:00:00 AM	100.256	21.664					
4045	11/21/2017	3:00:00 AM	100.256	21.664					
4046	11/21/2017	4:00:00 AM	100.292	21.664					
4047	11/21/2017	5:00:00 AM	100.363	21.569					
4048	11/21/2017	6:00:00 AM	100.327	21.569					
4049	11/21/2017	7:00:00 AM	100.327	21.569					
4050	11/21/2017	8:00:00 AM	100.309	21.569					
4051	11/21/2017	9:00:00 AM	100.326	21.473					
4052	11/21/2017	10:00:00 AM	100.308	21.473					
4053	11/21/2017	11:00:00 AM	100.362	21.473					
4054	11/21/2017	12:00:00 PM	100.379	21.378					
4055	11/21/2017	1:00:00 PM	100.38	21.473					
4056	11/21/2017	2:00:00 PM	100.38	21.473					
4057	11/21/2017	3:00:00 PM	100.344	21.473					
4058	11/21/2017	4:00:00 PM	100.362	21.473					
4059	11/21/2017	5:00:00 PM	100.308	21.473					
4060	11/21/2017	6:00:00 PM	100.272	21.473					
4061	11/21/2017	7:00:00 PM	100.326	21.473					
4062	11/21/2017	8:00:00 PM	100.362	21.473					
4063	11/21/2017	9:00:00 PM	100.291	21.569					
4064	11/21/2017	10:00:00 PM	100.345	21.569					
4065	11/21/2017	11:00:00 PM	100.327	21.569					
4066	11/22/2017	12:00:00 AM	100.328	21.664					
4067	11/22/2017	1:00:00 AM	100.382	21.664					
4068	11/22/2017	2:00:00 AM	100.346	21.664					
4069	11/22/2017	3:00:00 AM	100.4	21.664					
4070	11/22/2017	4:00:00 AM	100.31	21.664					
4071	11/22/2017	5:00:00 AM	100.346	21.664					
4072	11/22/2017	6:00:00 AM	100.292	21.664					
4073	11/22/2017	7:00:00 AM	100.238	21.664					
4074	11/22/2017	8:00:00 AM	100.148	21.664					
4075	11/22/2017	9:00:00 AM	100.093	21.569					
4076	11/22/2017	10:00:00 AM	100.074	21.473					
4077	11/22/2017	11:00:00 AM	99.985	21.473					
4078	11/22/2017	12:00:00 PM	99.931	21.473					
4079	11/22/2017	1:00:00 PM	99.895	21.473					
4080	11/22/2017	2:00:00 PM	99.769	21.473					
4081	11/22/2017	3:00:00 PM	99.643	21.473					
4082	11/22/2017	4:00:00 PM	99.625	21.473					
4083	11/22/2017	5:00:00 PM	99.446	21.569					
4084	11/22/2017	6:00:00 PM	99.302	21.569					
4085	11/22/2017	7:00:00 PM	99.194	21.569					
4086	11/22/2017	8:00:00 PM	99.051	21.569					
4087	11/22/2017	9:00:00 PM	98.961	21.569					
4088	11/22/2017	10:00:00 PM	98.889	21.569					
4089	11/22/2017	11:00:00 PM	98.763	21.569					
4090	11/23/2017	12:00:00 AM	98.672	21.473					
4091	11/23/2017	1:00:00 AM	98.6	21.473					
4092	11/23/2017	2:00:00 AM	98.529	21.473					
4093	11/23/2017	3:00:00 AM	98.493	21.473					
4094	11/23/2017	4:00:00 AM	98.403	21.473					
4095	11/23/2017	5:00:00 AM	98.385	21.473					
4096	11/23/2017	6:00:00 AM	98.349	21.473					
4097	11/23/2017	7:00:00 AM	98.313	21.473					
4098	11/23/2017	8:00:00 AM	98.313	21.473					
4099	11/23/2017	9:00:00 AM	98.313	21.473					
4100	11/23/2017	10:00:00 AM	98.349	21.473					
4101	11/23/2017	11:00:00 AM	98.384	21.378					
4102	11/23/2017	12:00:00 PM	98.384	21.378					
4103	11/23/2017	1:00:00 PM	98.42	21.378					
4104	11/23/2017	2:00:00 PM	98.474	21.378					
4105	11/23/2017	3:00:00 PM	98.51	21.378					
4106	11/23/2017	4:00:00 PM	98.546	21.473					
4107	11/23/2017	5:00:00 PM	98.564	21.378					
4108	11/23/2017	6:00:00 PM	98.636	21.378					
4109	11/23/2017	7:00:00 PM	98.707	21.378					
4110	11/23/2017	8:00:00 PM	98.797	21.378					
4111	11/23/2017	9:00:00 PM	98.869	21.378					
4112	11/23/2017	10:00:00 PM	98.959	21.378					
4113	11/23/2017	11:00:00 PM	99.03	21.282					
4114	11/24/2017	12:00:00 AM	99.12	21.282					
4115	11/24/2017	1:00:00 AM	99.174	21.282					
4116	11/24/2017	2:00:00 AM	99.228	21.282					
4117	11/24/2017	3:00:00 AM	99.263	21.187					
4118	11/24/2017	4:00:00 AM	99.317	21.187					
4119	11/24/2017	5:00:00 AM	99.353	21.187					
4120	11/24/2017	6:00:00 AM	99.371	21.187					
4121	11/24/2017	7:00:00 AM	99.353	21.187					
4122	11/24/2017	8:00:00 AM	99.371	21.187					
4123	11/24/2017	9:00:00 AM	99.39	21.282					
4124	11/24/2017	10:00:00 AM	99.444	21.282					
4125	11/24/2017	11:00:00 AM	99.444	21.282					
4126	11/24/2017	12:00:00 PM	99.426	21.378					
4127	11/24/2017	1:00:00 PM	99.408	21.378					
4128	11/24/2017	2:00:00 PM	99.39	21.378					
4129	11/24/2017	3:00:00 PM	99.355	21.378					
4130	11/24/2017	4:00:00 PM	99.337	21.378					
4131	11/24/2017	5:00:00 PM	99.39	21.378					
4132	11/24/2017	6:00:00 PM	99.39	21.378					
4133	11/24/2017	7:00:00 PM	99.462	21.378					
4134	11/24/2017	8:00:00 PM	99.48	21.378					
4135	11/24/2017	9:00:00 PM	99.516	21.378					
4136	11/24/2017	10:00:00 PM	99.552	21.378					
4137	11/24/2017	11:00:00 PM	99.57	21.378					
4138	11/25/2017	12:00:00 AM	99.606	21.378					
4139	11/25/2017	1:00:00 AM	99.642	21.378					
4140	11/25/2017	2:00:00 AM	99.678	21.378					
4141	11/25/2017	3:00:00 AM	99.732	21.378					
4142	11/25/2017	4:00:00 AM	99.785	21.282					
4143	11/25/2017	5:00:00 AM	99.785	21.282					
4144	11/25/2017	6:00:00 AM	99.803	21.282					
4145	11/25/2017	7:00:00 AM	99.803	21.282					
4146	11/25/2017	8:00:00 AM	99.857	21.282					
4147	11/25/2017	9:00:00 AM	99.911	21.282					
4148	11/25/2017	10:00:00 AM	100.001	21.282					
4149	11/25/2017	11:00:00 AM	99.965	21.282					
4150	11/25/2017	12:00:00 PM	99.947	21.282					
4151	11/25/2017	1:00:00 PM	99.947	21.282					
4152	11/25/2017	2:00:00 PM	99.93	21.378					
4153	11/25/2017	3:00:00 PM	99.894	21.378					
4154	11/25/2017	4:00:00 PM	99.876	21.378					
4155	11/25/2017	5:00:00 PM	99.858	21.378					
4156	11/25/2017	6:00:00 PM	99.822	21.378					
4157	11/25/2017	7:00:00 PM	99.786	21.378					
4158	11/25/2017	8:00:00 PM	99.786	21.378					
4159	11/25/2017	9:00:00 PM	99.731	21.282					
4160	11/25/2017	10:00:00 PM	99.623	21.282					
4161	11/25/2017	11:00:00 PM	99.551	21.282					
4162	11/26/2017	12:00:00 AM	99.498	21.282					
4163	11/26/2017	1:00:00 AM	99.461	21.187					
4164	11/26/2017	2:00:00 AM	99.371	21.187					
4165	11/26/2017	3:00:00 AM	99.227	21.187					
4166	11/26/2017	4:00:00 AM	99.119	21.187					
4167	11/26/2017	5:00:00 AM	98.993	21.187					
4168	11/26/2017	6:00:00 AM	98.849	21.091					
4169	11/26/2017	7:00:00 AM	98.76	21.187					
4170	11/26/2017	8:00:00 AM	98.67	21.187					
4171	11/26/2017	9:00:00 AM	98.58	21.187					
4172	11/26/2017	10:00:00 AM	98.473	21.282					
4173	11/26/2017	11:00:00 AM	98.365	21.282					
4174	11/26/2017	12:00:00 PM	98.275	21.282					
4175	11/26/2017	1:00:00 PM	98.167	21.282					
4176	11/26/2017	2:00:00 PM	98.078	21.282					
4177	11/26/2017	3:00:00 PM	97.97	21.282					
4178	11/26/2017	4:00:00 PM	97.773	21.378					
4179	11/26/2017	5:00:00 PM	97.665	21.378					
4180	11/26/2017	6:00:00 PM	97.575	21.378					
4181	11/26/2017	7:00:00 PM	97.485	21.378					
4182	11/26/2017	8:00:00 PM	97.467	21.378					
4183	11/26/2017	9:00:00 PM	97.467	21.378					
4184	11/26/2017	10:00:00 PM	97.431	21.282					
4185	11/26/2017	11:00:00 PM	97.395	21.282					
4186	11/27/2017	12:00:00 AM	97.467	21.282					
4187	11/27/2017	1:00:00 AM	97.485	21.282					
4188	11/27/2017	2:00:00 AM	97.412	21.187					
